probe_size,start_time,src,node_ttl,tos,dst,reply_icmp_code,reply_ipid,link_count,probe_sent_sec,node_link_count,hop_addr,attempts,node_addr,reply_rtt,gaplimit,method,confidence,probe_attempt,probe_sent_usec,reply_icmp_type,probe_flowid,wait_timeout,reply_ttl,probe_ttl,node_count
44,2024-12-07 10:14:25,192.168.1.27,1,0,80.77.4.60,0,24,3,1733577267,1,10.50.3.21,2,191.112.0.1,4.673,3,icmp-echo,95,0,145416,11,1,5,253,3,3
44,2024-12-07 10:14:25,192.168.1.27,1,0,80.77.4.60,0,73,3,1733577267,1,10.50.3.21,2,191.112.0.1,4.56,3,icmp-echo,95,0,396472,11,2,5,253,3,3
44,2024-12-07 10:14:25,192.168.1.27,1,0,80.77.4.60,0,215,3,1733577268,1,10.50.3.21,2,191.112.0.1,5.429,3,icmp-echo,95,0,148610,11,5,5,253,3,3
44,2024-12-07 10:14:25,192.168.1.27,1,0,80.77.4.60,0,298,3,1733577268,1,10.50.3.21,2,191.112.0.1,8.015,3,icmp-echo,95,0,399413,11,6,5,253,3,3
44,2024-12-07 10:14:25,192.168.1.27,1,0,80.77.4.60,0,362,3,1733577268,1,10.50.3.21,2,191.112.0.1,5.285,3,icmp-echo,95,0,649801,11,7,5,253,3,3
44,2024-12-07 10:14:25,192.168.1.27,1,0,80.77.4.60,0,468,3,1733577269,1,10.50.3.21,2,191.112.0.1,3.014,3,icmp-echo,95,0,150552,11,9,5,253,3,3
44,2024-12-07 10:14:25,192.168.1.27,1,0,80.77.4.60,0,577,3,1733577269,1,10.50.3.21,2,191.112.0.1,5.151,3,icmp-echo,95,0,651961,11,11,5,253,3,3
44,2024-12-07 10:14:25,192.168.1.27,1,0,80.77.4.60,0,640,3,1733577269,1,10.50.3.21,2,191.112.0.1,4.081,3,icmp-echo,95,0,902492,11,3,5,253,3,3
44,2024-12-07 10:14:25,192.168.1.27,1,0,80.77.4.60,0,441,3,1733577275,1,10.50.3.10,2,191.112.0.1,4.13,3,icmp-echo,95,1,156072,11,1,5,252,4,3
44,2024-12-07 10:14:25,192.168.1.27,1,0,80.77.4.60,0,469,3,1733577275,1,10.50.3.10,2,191.112.0.1,4.358,3,icmp-echo,95,0,406571,11,2,5,252,4,3
44,2024-12-07 10:14:25,192.168.1.27,1,0,80.77.4.60,0,552,3,1733577275,1,10.50.3.10,2,191.112.0.1,5.084,3,icmp-echo,95,0,657132,11,3,5,252,4,3
44,2024-12-07 10:14:25,192.168.1.27,1,0,80.77.4.60,0,640,3,1733577275,1,10.50.3.10,2,191.112.0.1,3.786,3,icmp-echo,95,0,907605,11,4,5,252,4,3
44,2024-12-07 10:14:25,192.168.1.27,1,0,80.77.4.60,0,718,3,1733577276,1,10.50.3.10,2,191.112.0.1,4.073,3,icmp-echo,95,0,157699,11,5,5,252,4,3
44,2024-12-07 10:14:25,192.168.1.27,1,0,80.77.4.60,0,738,3,1733577276,1,10.50.3.10,2,191.112.0.1,4.576,3,icmp-echo,95,0,408143,11,6,5,252,4,3
44,2024-12-07 10:14:25,192.168.1.27,1,0,80.77.4.60,0,0,3,1733577296,1,213.140.39.160,2,10.50.3.10,5.01,3,icmp-echo,95,0,675073,11,3,5,250,5,3
44,2024-12-07 09:53:50,192.168.1.27,1,0,185.131.204.20,0,962,2,1733576030,1,191.112.0.1,2,192.168.1.1,4.999,3,udp-dport,95,0,269374,11,33435,5,254,2,2
44,2024-12-07 09:53:50,192.168.1.27,1,0,185.131.204.20,0,965,2,1733576030,1,191.112.0.1,2,192.168.1.1,5.068,3,udp-dport,95,0,519816,11,33436,5,254,2,2
44,2024-12-07 09:53:50,192.168.1.27,1,0,185.131.204.20,0,972,2,1733576030,1,191.112.0.1,2,192.168.1.1,6.201,3,udp-dport,95,0,770327,11,33437,5,254,2,2
44,2024-12-07 09:53:50,192.168.1.27,1,0,185.131.204.20,0,974,2,1733576031,1,191.112.0.1,2,192.168.1.1,4.593,3,udp-dport,95,0,20962,11,33438,5,254,2,2
44,2024-12-07 09:53:50,192.168.1.27,1,0,185.131.204.20,0,976,2,1733576031,1,191.112.0.1,2,192.168.1.1,4.523,3,udp-dport,95,0,272000,11,33439,5,254,2,2
44,2024-12-07 09:53:50,192.168.1.27,1,0,185.131.204.20,0,977,2,1733576031,1,191.112.0.1,2,192.168.1.1,4.734,3,udp-dport,95,0,522968,11,33440,5,254,2,2
44,2024-12-07 09:53:50,192.168.1.27,1,0,185.131.204.20,0,257,2,1733576037,1,10.50.3.9,2,191.112.0.1,4.238,3,udp-dport,95,1,527089,11,33438,5,253,3,2
44,2024-12-07 09:53:50,192.168.1.27,1,0,185.131.204.20,0,208,2,1733576048,1,10.50.3.9,2,191.112.0.1,4.776,3,udp-dport,95,0,537828,11,33443,5,253,3,2
44,2024-12-07 09:53:50,192.168.1.27,1,0,185.131.204.20,0,997,2,1733576048,1,10.50.3.9,2,191.112.0.1,4.053,3,udp-dport,95,0,787916,11,33444,5,253,3,2
44,2024-12-07 09:53:50,192.168.1.27,1,0,185.131.204.20,0,206,2,1733576031,1,10.50.3.21,2,191.112.0.1,4.995,3,udp-dport,95,0,773073,11,33435,5,253,3,2
44,2024-12-07 09:53:50,192.168.1.27,1,0,185.131.204.20,0,75,2,1733576032,1,10.50.3.21,2,191.112.0.1,3.767,3,udp-dport,95,0,23506,11,33436,5,253,3,2
44,2024-12-07 09:53:50,192.168.1.27,1,0,185.131.204.20,0,314,2,1733576032,1,10.50.3.21,2,191.112.0.1,1.542,3,udp-dport,95,0,273605,11,33437,5,253,3,2
44,2024-12-07 09:53:50,192.168.1.27,1,0,185.131.204.20,0,895,2,1733576047,1,10.50.3.21,2,191.112.0.1,5.096,3,udp-dport,95,0,785904,11,33440,5,253,3,2
44,2024-12-07 09:53:50,192.168.1.27,1,0,185.131.204.20,0,1023,2,1733576048,1,10.50.3.21,2,191.112.0.1,4.559,3,udp-dport,95,0,36416,11,33441,5,253,3,2
44,2024-12-07 09:53:50,192.168.1.27,1,0,185.131.204.20,0,387,2,1733576048,1,10.50.3.21,2,191.112.0.1,4.041,3,udp-dport,95,0,287403,11,33442,5,253,3,2
44,2024-12-07 10:04:34,192.168.1.27,1,0,5.161.76.19,0,180,2,1733576674,1,191.112.0.1,2,192.168.1.1,4.578,3,udp-sport,95,0,781299,11,39293,5,254,2,2
44,2024-12-07 10:04:34,192.168.1.27,1,0,5.161.76.19,0,184,2,1733576675,1,191.112.0.1,2,192.168.1.1,4.484,3,udp-sport,95,0,32242,11,39294,5,254,2,2
44,2024-12-07 10:04:34,192.168.1.27,1,0,5.161.76.19,0,188,2,1733576675,1,191.112.0.1,2,192.168.1.1,3.969,3,udp-sport,95,0,283061,11,39295,5,254,2,2
44,2024-12-07 10:04:34,192.168.1.27,1,0,5.161.76.19,0,192,2,1733576675,1,191.112.0.1,2,192.168.1.1,5.383,3,udp-sport,95,0,533097,11,39296,5,254,2,2
44,2024-12-07 10:04:34,192.168.1.27,1,0,5.161.76.19,0,193,2,1733576675,1,191.112.0.1,2,192.168.1.1,4.077,3,udp-sport,95,0,783839,11,39297,5,254,2,2
44,2024-12-07 10:04:34,192.168.1.27,1,0,5.161.76.19,0,196,2,1733576676,1,191.112.0.1,2,192.168.1.1,4.192,3,udp-sport,95,0,34919,11,39298,5,254,2,2
44,2024-12-07 10:04:34,192.168.1.27,1,0,5.161.76.19,0,738,2,1733576676,1,10.50.3.9,2,191.112.0.1,2.849,3,udp-sport,95,0,285481,11,39293,5,253,3,2
44,2024-12-07 10:04:34,192.168.1.27,1,0,5.161.76.19,0,798,2,1733576676,1,10.50.3.9,2,191.112.0.1,4.063,3,udp-sport,95,0,535657,11,39294,5,253,3,2
44,2024-12-07 10:04:34,192.168.1.27,1,0,5.161.76.19,0,552,2,1733576677,1,10.50.3.9,2,191.112.0.1,2.305,3,udp-sport,95,0,36949,11,39296,5,253,3,2
44,2024-12-07 10:04:34,192.168.1.27,1,0,5.161.76.19,0,89,2,1733576687,1,10.50.3.9,2,191.112.0.1,3.82,3,udp-sport,95,0,539448,11,39299,5,253,3,2
44,2024-12-07 10:04:34,192.168.1.27,1,0,5.161.76.19,0,165,2,1733576687,1,10.50.3.9,2,191.112.0.1,4.807,3,udp-sport,95,0,789710,11,39300,5,253,3,2
44,2024-12-07 10:04:34,192.168.1.27,1,0,5.161.76.19,0,309,2,1733576688,1,10.50.3.9,2,191.112.0.1,4.783,3,udp-sport,95,0,290977,11,39302,5,253,3,2
44,2024-12-07 10:04:34,192.168.1.27,1,0,5.161.76.19,0,374,2,1733576688,1,10.50.3.9,2,191.112.0.1,5.512,3,udp-sport,95,0,541433,11,39303,5,253,3,2
44,2024-12-07 10:04:34,192.168.1.27,1,0,5.161.76.19,0,511,2,1733576676,1,10.50.3.21,2,191.112.0.1,3.733,3,udp-sport,95,0,786263,11,39295,5,253,3,2
44,2024-12-07 10:04:34,192.168.1.27,1,0,5.161.76.19,0,371,2,1733576687,1,10.50.3.21,2,191.112.0.1,4.726,3,udp-sport,95,0,289371,11,39298,5,253,3,2
44,2024-12-07 10:04:34,192.168.1.27,1,0,5.161.76.19,0,796,2,1733576688,1,10.50.3.21,2,191.112.0.1,4.482,3,udp-sport,95,0,40206,11,39301,5,253,3,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,464,2,1733575875,1,191.112.0.1,2,192.168.1.1,5.868,3,tcp-ack-sport,95,0,100254,11,64620,5,254,2,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,465,2,1733575875,1,191.112.0.1,2,192.168.1.1,4.708,3,tcp-ack-sport,95,0,350500,11,64621,5,254,2,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,473,2,1733575875,1,191.112.0.1,2,192.168.1.1,9.013,3,tcp-ack-sport,95,0,600549,11,64622,5,254,2,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,479,2,1733575875,1,191.112.0.1,2,192.168.1.1,4.598,3,tcp-ack-sport,95,0,850924,11,64623,5,254,2,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,486,2,1733575876,1,191.112.0.1,2,192.168.1.1,3.908,3,tcp-ack-sport,95,0,101810,11,64624,5,254,2,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,490,2,1733575876,1,191.112.0.1,2,192.168.1.1,4.742,3,tcp-ack-sport,95,0,352381,11,64625,5,254,2,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,694,2,1733575876,1,10.50.3.9,2,191.112.0.1,3.786,3,tcp-ack-sport,95,0,602498,11,64620,5,253,3,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,245,2,1733575877,1,10.50.3.9,2,191.112.0.1,4.486,3,tcp-ack-sport,95,0,854748,11,64625,5,253,3,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,252,2,1733575878,1,10.50.3.9,2,191.112.0.1,4.4,3,tcp-ack-sport,95,0,356362,11,64627,5,253,3,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,317,2,1733575879,1,10.50.3.9,2,191.112.0.1,3.623,3,tcp-ack-sport,95,0,107449,11,64630,5,253,3,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,731,2,1733575876,1,10.50.3.21,2,191.112.0.1,3.698,3,tcp-ack-sport,95,0,852650,11,64621,5,253,3,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,61,2,1733575877,1,10.50.3.21,2,191.112.0.1,4.239,3,tcp-ack-sport,95,0,102732,11,64622,5,253,3,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,122,2,1733575877,1,10.50.3.21,2,191.112.0.1,3.21,3,tcp-ack-sport,95,0,353414,11,64623,5,253,3,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,968,2,1733575877,1,10.50.3.21,2,191.112.0.1,4.207,3,tcp-ack-sport,95,0,604090,11,64624,5,253,3,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,306,2,1733575878,1,10.50.3.21,2,191.112.0.1,3.61,3,tcp-ack-sport,95,0,105631,11,64626,5,253,3,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,438,2,1733575878,1,10.50.3.21,2,191.112.0.1,4.159,3,tcp-ack-sport,95,0,607154,11,64628,5,253,3,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,118,2,1733575878,1,10.50.3.21,2,191.112.0.1,4.684,3,tcp-ack-sport,95,0,857411,11,64629,5,253,3,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,62,2,1733575879,1,10.50.3.21,2,191.112.0.1,4.881,3,tcp-ack-sport,95,0,358484,11,64620,5,253,3,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,348,2,1733575880,1,10.50.3.10,2,191.112.0.1,5.101,3,tcp-ack-sport,95,0,109907,11,64622,5,252,4,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,604,2,1733575885,1,10.50.3.10,2,191.112.0.1,3.897,3,tcp-ack-sport,95,1,360845,11,64623,5,252,4,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,717,2,1733575885,1,10.50.3.10,2,191.112.0.1,4.616,3,tcp-ack-sport,95,0,611100,11,64624,5,252,4,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,733,2,1733575885,1,10.50.3.10,2,191.112.0.1,4.458,3,tcp-ack-sport,95,0,862136,11,64625,5,252,4,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,911,2,1733575886,1,10.50.3.10,2,191.112.0.1,4.438,3,tcp-ack-sport,95,0,363640,11,64627,5,252,4,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,89,2,1733575887,1,10.50.3.10,2,191.112.0.1,4.277,3,tcp-ack-sport,95,0,115733,11,64630,5,252,4,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,0,2,1733575879,1,10.50.3.22,2,191.112.0.1,3.956,3,tcp-ack-sport,95,0,608593,11,64620,5,252,4,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,0,2,1733575879,1,10.50.3.22,2,191.112.0.1,4.26,3,tcp-ack-sport,95,0,859205,11,64621,5,252,4,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,0,2,1733575886,1,10.50.3.22,2,191.112.0.1,4.192,3,tcp-ack-sport,95,0,113010,11,64626,5,252,4,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,0,2,1733575886,1,10.50.3.22,2,191.112.0.1,4.566,3,tcp-ack-sport,95,0,614516,11,64628,5,252,4,2
40,2024-12-07 09:51:14,192.168.1.27,1,0,130.104.228.159,0,0,2,1733575886,1,10.50.3.22,2,191.112.0.1,3.856,3,tcp-ack-sport,95,0,865522,11,64629,5,252,4,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,489,2,1733576240,1,191.112.0.1,2,192.168.1.1,3.979,3,udp-sport,95,0,917796,11,35405,5,254,2,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,490,2,1733576241,1,191.112.0.1,2,192.168.1.1,4.562,3,udp-sport,95,0,168139,11,35406,5,254,2,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,493,2,1733576241,1,191.112.0.1,2,192.168.1.1,4.265,3,udp-sport,95,0,418994,11,35407,5,254,2,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,495,2,1733576241,1,191.112.0.1,2,192.168.1.1,6.18,3,udp-sport,95,0,669650,11,35408,5,254,2,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,499,2,1733576241,1,191.112.0.1,2,192.168.1.1,4.899,3,udp-sport,95,0,920334,11,35409,5,254,2,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,500,2,1733576242,1,191.112.0.1,2,192.168.1.1,4.231,3,udp-sport,95,0,170569,11,35410,5,254,2,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,715,2,1733576247,1,10.50.3.9,2,191.112.0.1,3.271,3,udp-sport,95,1,422003,11,35405,5,253,3,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,400,2,1733576257,1,10.50.3.9,2,191.112.0.1,3.069,3,udp-sport,95,0,673525,11,35407,5,253,3,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,1023,2,1733576262,1,10.50.3.9,2,191.112.0.1,3.676,3,udp-sport,95,1,923911,11,35408,5,253,3,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,569,2,1733576268,1,10.50.3.9,2,191.112.0.1,3.676,3,udp-sport,95,1,426466,11,35410,5,253,3,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,620,2,1733576268,1,10.50.3.9,2,191.112.0.1,4.107,3,udp-sport,95,0,677500,11,35411,5,253,3,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,249,2,1733576268,1,10.50.3.9,2,191.112.0.1,4.323,3,udp-sport,95,0,928446,11,35412,5,253,3,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,267,2,1733576269,1,10.50.3.9,2,191.112.0.1,3.895,3,udp-sport,95,0,179009,11,35413,5,253,3,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,426,2,1733576274,1,10.50.3.9,2,191.112.0.1,4.423,3,udp-sport,95,0,680284,11,35415,5,253,3,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,305,2,1733576263,1,10.50.3.21,2,191.112.0.1,5.143,3,udp-sport,95,0,174873,11,35409,5,253,3,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,372,2,1733576274,1,10.50.3.21,2,191.112.0.1,4.43,3,udp-sport,95,1,429479,11,35414,5,253,3,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,480,2,1733576274,1,10.50.3.21,2,191.112.0.1,4.294,3,udp-sport,95,0,930503,11,35416,5,253,3,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,977,2,1733576275,1,10.50.3.10,2,191.112.0.1,4.463,3,udp-sport,95,0,682542,11,35407,5,252,4,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,980,2,1733576276,1,10.50.3.10,2,191.112.0.1,4.721,3,udp-sport,95,0,433846,11,35410,5,252,4,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,194,2,1733576276,1,10.50.3.10,2,191.112.0.1,3.091,3,udp-sport,95,0,683865,11,35411,5,252,4,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,303,2,1733576276,1,10.50.3.10,2,191.112.0.1,3.849,3,udp-sport,95,0,934703,11,35412,5,252,4,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,174,2,1733576277,1,10.50.3.10,2,191.112.0.1,4.327,3,udp-sport,95,0,185735,11,35413,5,252,4,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,0,2,1733576275,1,10.50.3.22,2,191.112.0.1,12.142,3,udp-sport,95,0,181151,11,35405,5,252,4,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,0,2,1733576275,1,10.50.3.22,2,191.112.0.1,2.387,3,udp-sport,95,0,431654,11,35406,5,252,4,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,0,2,1733576275,1,10.50.3.22,2,191.112.0.1,4.017,3,udp-sport,95,0,932952,11,35408,5,252,4,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,0,2,1733576276,1,10.50.3.22,2,191.112.0.1,13.444,3,udp-sport,95,0,183028,11,35409,5,252,4,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,0,2,1733576277,1,10.50.3.22,2,191.112.0.1,4.294,3,udp-sport,95,0,436416,11,35414,5,252,4,2
44,2024-12-07 09:57:20,192.168.1.27,1,0,185.131.204.20,0,0,2,1733576277,1,10.50.3.22,2,191.112.0.1,4.025,3,udp-sport,95,0,687061,11,35415,5,252,4,2
44,2024-12-07 09:48:45,192.168.1.27,1,0,130.104.228.159,0,208,2,1733575726,1,191.112.0.1,2,192.168.1.1,4.795,3,udp-sport,95,0,246183,11,63459,5,254,2,2
44,2024-12-07 09:48:45,192.168.1.27,1,0,130.104.228.159,0,214,2,1733575726,1,191.112.0.1,2,192.168.1.1,4.123,3,udp-sport,95,0,496335,11,63460,5,254,2,2
44,2024-12-07 09:48:45,192.168.1.27,1,0,130.104.228.159,0,220,2,1733575726,1,191.112.0.1,2,192.168.1.1,5.09,3,udp-sport,95,0,746897,11,63461,5,254,2,2
44,2024-12-07 09:48:45,192.168.1.27,1,0,130.104.228.159,0,225,2,1733575726,1,191.112.0.1,2,192.168.1.1,3.996,3,udp-sport,95,0,997417,11,63462,5,254,2,2
44,2024-12-07 09:48:45,192.168.1.27,1,0,130.104.228.159,0,230,2,1733575727,1,191.112.0.1,2,192.168.1.1,4.787,3,udp-sport,95,0,247863,11,63463,5,254,2,2
44,2024-12-07 09:48:45,192.168.1.27,1,0,130.104.228.159,0,233,2,1733575727,1,191.112.0.1,2,192.168.1.1,4.393,3,udp-sport,95,0,498012,11,63464,5,254,2,2
44,2024-12-07 09:48:45,192.168.1.27,1,0,130.104.228.159,0,472,2,1733575727,1,10.50.3.9,2,191.112.0.1,4.361,3,udp-sport,95,0,749106,11,63459,5,253,3,2
44,2024-12-07 09:48:45,192.168.1.27,1,0,130.104.228.159,0,589,2,1733575728,1,10.50.3.9,2,191.112.0.1,3.825,3,udp-sport,95,0,250779,11,63461,5,253,3,2
44,2024-12-07 09:48:45,192.168.1.27,1,0,130.104.228.159,0,937,2,1733575734,1,10.50.3.9,2,191.112.0.1,4.534,3,udp-sport,95,0,252998,11,63465,5,253,3,2
44,2024-12-07 09:48:45,192.168.1.27,1,0,130.104.228.159,0,596,2,1733575739,1,10.50.3.9,2,191.112.0.1,4.606,3,udp-sport,95,0,755182,11,63467,5,253,3,2
44,2024-12-07 09:48:45,192.168.1.27,1,0,130.104.228.159,0,377,2,1733575727,1,10.50.3.21,2,191.112.0.1,3.339,3,udp-sport,95,0,999999,11,63460,5,253,3,2
44,2024-12-07 09:48:45,192.168.1.27,1,0,130.104.228.159,0,587,2,1733575733,1,10.50.3.21,2,191.112.0.1,4.408,3,udp-sport,95,1,501178,11,63462,5,253,3,2
44,2024-12-07 09:48:45,192.168.1.27,1,0,130.104.228.159,0,649,2,1733575733,1,10.50.3.21,2,191.112.0.1,3.081,3,udp-sport,95,0,752021,11,63463,5,253,3,2
44,2024-12-07 09:48:45,192.168.1.27,1,0,130.104.228.159,0,717,2,1733575734,1,10.50.3.21,2,191.112.0.1,4.157,3,udp-sport,95,0,2410,11,63464,5,253,3,2
44,2024-12-07 09:48:45,192.168.1.27,1,0,130.104.228.159,0,33,2,1733575739,1,10.50.3.21,2,191.112.0.1,4.489,3,udp-sport,95,1,504274,11,63466,5,253,3,2
44,2024-12-07 09:48:45,192.168.1.27,1,0,130.104.228.159,0,162,2,1733575740,1,10.50.3.21,2,191.112.0.1,4.292,3,udp-sport,95,0,6226,11,63468,5,253,3,2
44,2024-12-07 09:48:45,192.168.1.27,1,0,130.104.228.159,0,424,2,1733575745,1,10.50.3.21,2,191.112.0.1,3.489,3,udp-sport,95,1,257769,11,63469,5,253,3,2
44,2024-12-07 09:48:45,192.168.1.27,1,0,130.104.228.159,0,400,2,1733575745,1,10.50.3.21,2,191.112.0.1,6.471,3,udp-sport,95,0,508632,11,63459,5,253,3,2
