sport,wait_timeout,node_ttl,probe_size,reply_icmp_type,reply_icmp_code,reply_ipid,tos,node_link_count,proto,probe_sent_usec,probe_flowid,probe_attempt,reply_ttl,method,probe_sent_sec,stime,dst,hop_addr,probe_ttl,node_addr,dport,link_count,gaplimit,src,node_count,attempts,reply_rtt,confidence
N/A,5,1,44,11,0,73,0,1,N/A,396472,2,0,253,icmp-echo,1733577267,2024-12-07 10:14:25,80.77.4.60,10.50.3.21,3,191.112.0.1,N/A,3,3,192.168.1.27,3,2,4.56,95
N/A,5,1,44,11,0,215,0,1,N/A,148610,5,0,253,icmp-echo,1733577268,2024-12-07 10:14:25,80.77.4.60,10.50.3.21,3,191.112.0.1,N/A,3,3,192.168.1.27,3,2,5.429,95
N/A,5,1,44,11,0,298,0,1,N/A,399413,6,0,253,icmp-echo,1733577268,2024-12-07 10:14:25,80.77.4.60,10.50.3.21,3,191.112.0.1,N/A,3,3,192.168.1.27,3,2,8.015,95
N/A,5,1,44,11,0,362,0,1,N/A,649801,7,0,253,icmp-echo,1733577268,2024-12-07 10:14:25,80.77.4.60,10.50.3.21,3,191.112.0.1,N/A,3,3,192.168.1.27,3,2,5.285,95
N/A,5,1,44,11,0,468,0,1,N/A,150552,9,0,253,icmp-echo,1733577269,2024-12-07 10:14:25,80.77.4.60,10.50.3.21,3,191.112.0.1,N/A,3,3,192.168.1.27,3,2,3.014,95
N/A,5,1,44,11,0,577,0,1,N/A,651961,11,0,253,icmp-echo,1733577269,2024-12-07 10:14:25,80.77.4.60,10.50.3.21,3,191.112.0.1,N/A,3,3,192.168.1.27,3,2,5.151,95
N/A,5,1,44,11,0,640,0,1,N/A,902492,3,0,253,icmp-echo,1733577269,2024-12-07 10:14:25,80.77.4.60,10.50.3.21,3,191.112.0.1,N/A,3,3,192.168.1.27,3,2,4.081,95
N/A,5,1,44,N/A,N/A,N/A,0,1,N/A,152949,1,0,N/A,icmp-echo,1733577270,2024-12-07 10:14:25,80.77.4.60,10.50.3.10,4,191.112.0.1,N/A,3,3,192.168.1.27,3,2,N/A,95
N/A,5,1,44,11,0,441,0,1,N/A,156072,1,1,252,icmp-echo,1733577275,2024-12-07 10:14:25,80.77.4.60,10.50.3.10,4,191.112.0.1,N/A,3,3,192.168.1.27,3,2,4.13,95
N/A,5,1,44,11,0,469,0,1,N/A,406571,2,0,252,icmp-echo,1733577275,2024-12-07 10:14:25,80.77.4.60,10.50.3.10,4,191.112.0.1,N/A,3,3,192.168.1.27,3,2,4.358,95
N/A,5,1,44,11,0,552,0,1,N/A,657132,3,0,252,icmp-echo,1733577275,2024-12-07 10:14:25,80.77.4.60,10.50.3.10,4,191.112.0.1,N/A,3,3,192.168.1.27,3,2,5.084,95
N/A,5,1,44,11,0,640,0,1,N/A,907605,4,0,252,icmp-echo,1733577275,2024-12-07 10:14:25,80.77.4.60,10.50.3.10,4,191.112.0.1,N/A,3,3,192.168.1.27,3,2,3.786,95
N/A,5,1,44,11,0,718,0,1,N/A,157699,5,0,252,icmp-echo,1733577276,2024-12-07 10:14:25,80.77.4.60,10.50.3.10,4,191.112.0.1,N/A,3,3,192.168.1.27,3,2,4.073,95
N/A,5,1,44,11,0,738,0,1,N/A,408143,6,0,252,icmp-echo,1733577276,2024-12-07 10:14:25,80.77.4.60,10.50.3.10,4,191.112.0.1,N/A,3,3,192.168.1.27,3,2,4.576,95
N/A,5,1,44,11,0,0,0,1,N/A,675073,3,0,250,icmp-echo,1733577296,2024-12-07 10:14:25,80.77.4.60,213.140.39.160,5,10.50.3.10,N/A,3,3,192.168.1.27,3,2,5.01,95
33027,5,1,44,11,0,962,0,1,N/A,269374,33435,0,254,udp-dport,1733576030,2024-12-07 09:53:50,185.131.204.20,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,4.999,95
33027,5,1,44,11,0,965,0,1,N/A,519816,33436,0,254,udp-dport,1733576030,2024-12-07 09:53:50,185.131.204.20,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,5.068,95
33027,5,1,44,11,0,972,0,1,N/A,770327,33437,0,254,udp-dport,1733576030,2024-12-07 09:53:50,185.131.204.20,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,6.201,95
33027,5,1,44,11,0,974,0,1,N/A,20962,33438,0,254,udp-dport,1733576031,2024-12-07 09:53:50,185.131.204.20,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,4.593,95
33027,5,1,44,11,0,976,0,1,N/A,272000,33439,0,254,udp-dport,1733576031,2024-12-07 09:53:50,185.131.204.20,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,4.523,95
33027,5,1,44,11,0,977,0,1,N/A,522968,33440,0,254,udp-dport,1733576031,2024-12-07 09:53:50,185.131.204.20,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,4.734,95
33027,5,1,44,11,0,257,0,1,N/A,527089,33438,1,253,udp-dport,1733576037,2024-12-07 09:53:50,185.131.204.20,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.238,95
33027,5,1,44,11,0,208,0,1,N/A,537828,33443,0,253,udp-dport,1733576048,2024-12-07 09:53:50,185.131.204.20,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.776,95
33027,5,1,44,11,0,997,0,1,N/A,787916,33444,0,253,udp-dport,1733576048,2024-12-07 09:53:50,185.131.204.20,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.053,95
33027,5,1,44,11,0,206,0,1,N/A,773073,33435,0,253,udp-dport,1733576031,2024-12-07 09:53:50,185.131.204.20,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.995,95
33027,5,1,44,11,0,75,0,1,N/A,23506,33436,0,253,udp-dport,1733576032,2024-12-07 09:53:50,185.131.204.20,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,3.767,95
33027,5,1,44,11,0,314,0,1,N/A,273605,33437,0,253,udp-dport,1733576032,2024-12-07 09:53:50,185.131.204.20,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,1.542,95
33027,5,1,44,11,0,895,0,1,N/A,785904,33440,0,253,udp-dport,1733576047,2024-12-07 09:53:50,185.131.204.20,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,5.096,95
33027,5,1,44,11,0,1023,0,1,N/A,36416,33441,0,253,udp-dport,1733576048,2024-12-07 09:53:50,185.131.204.20,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.559,95
33027,5,1,44,11,0,387,0,1,N/A,287403,33442,0,253,udp-dport,1733576048,2024-12-07 09:53:50,185.131.204.20,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.041,95
39293,5,1,44,11,0,180,0,1,N/A,781299,39293,0,254,udp-sport,1733576674,2024-12-07 10:04:34,5.161.76.19,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,4.578,95
39293,5,1,44,11,0,184,0,1,N/A,32242,39294,0,254,udp-sport,1733576675,2024-12-07 10:04:34,5.161.76.19,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,4.484,95
39293,5,1,44,11,0,188,0,1,N/A,283061,39295,0,254,udp-sport,1733576675,2024-12-07 10:04:34,5.161.76.19,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,3.969,95
39293,5,1,44,11,0,192,0,1,N/A,533097,39296,0,254,udp-sport,1733576675,2024-12-07 10:04:34,5.161.76.19,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,5.383,95
39293,5,1,44,11,0,193,0,1,N/A,783839,39297,0,254,udp-sport,1733576675,2024-12-07 10:04:34,5.161.76.19,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,4.077,95
39293,5,1,44,11,0,196,0,1,N/A,34919,39298,0,254,udp-sport,1733576676,2024-12-07 10:04:34,5.161.76.19,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,4.192,95
39293,5,1,44,11,0,738,0,1,N/A,285481,39293,0,253,udp-sport,1733576676,2024-12-07 10:04:34,5.161.76.19,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,2.849,95
39293,5,1,44,11,0,798,0,1,N/A,535657,39294,0,253,udp-sport,1733576676,2024-12-07 10:04:34,5.161.76.19,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.063,95
39293,5,1,44,11,0,552,0,1,N/A,36949,39296,0,253,udp-sport,1733576677,2024-12-07 10:04:34,5.161.76.19,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,2.305,95
39293,5,1,44,11,0,89,0,1,N/A,539448,39299,0,253,udp-sport,1733576687,2024-12-07 10:04:34,5.161.76.19,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,3.82,95
39293,5,1,44,11,0,165,0,1,N/A,789710,39300,0,253,udp-sport,1733576687,2024-12-07 10:04:34,5.161.76.19,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.807,95
39293,5,1,44,11,0,309,0,1,N/A,290977,39302,0,253,udp-sport,1733576688,2024-12-07 10:04:34,5.161.76.19,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.783,95
39293,5,1,44,11,0,374,0,1,N/A,541433,39303,0,253,udp-sport,1733576688,2024-12-07 10:04:34,5.161.76.19,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,5.512,95
39293,5,1,44,11,0,511,0,1,N/A,786263,39295,0,253,udp-sport,1733576676,2024-12-07 10:04:34,5.161.76.19,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,3.733,95
39293,5,1,44,11,0,371,0,1,N/A,289371,39298,0,253,udp-sport,1733576687,2024-12-07 10:04:34,5.161.76.19,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.726,95
39293,5,1,44,11,0,796,0,1,N/A,40206,39301,0,253,udp-sport,1733576688,2024-12-07 10:04:34,5.161.76.19,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.482,95
64620,5,1,40,11,0,464,0,1,N/A,100254,64620,0,254,tcp-ack-sport,1733575875,2024-12-07 09:51:14,130.104.228.159,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,5.868,95
64620,5,1,40,11,0,465,0,1,N/A,350500,64621,0,254,tcp-ack-sport,1733575875,2024-12-07 09:51:14,130.104.228.159,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,4.708,95
64620,5,1,40,11,0,473,0,1,N/A,600549,64622,0,254,tcp-ack-sport,1733575875,2024-12-07 09:51:14,130.104.228.159,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,9.013,95
64620,5,1,40,11,0,479,0,1,N/A,850924,64623,0,254,tcp-ack-sport,1733575875,2024-12-07 09:51:14,130.104.228.159,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,4.598,95
64620,5,1,40,11,0,486,0,1,N/A,101810,64624,0,254,tcp-ack-sport,1733575876,2024-12-07 09:51:14,130.104.228.159,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,3.908,95
64620,5,1,40,11,0,490,0,1,N/A,352381,64625,0,254,tcp-ack-sport,1733575876,2024-12-07 09:51:14,130.104.228.159,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,4.742,95
64620,5,1,40,11,0,694,0,1,N/A,602498,64620,0,253,tcp-ack-sport,1733575876,2024-12-07 09:51:14,130.104.228.159,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,3.786,95
64620,5,1,40,11,0,245,0,1,N/A,854748,64625,0,253,tcp-ack-sport,1733575877,2024-12-07 09:51:14,130.104.228.159,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.486,95
64620,5,1,40,11,0,252,0,1,N/A,356362,64627,0,253,tcp-ack-sport,1733575878,2024-12-07 09:51:14,130.104.228.159,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.4,95
64620,5,1,40,11,0,317,0,1,N/A,107449,64630,0,253,tcp-ack-sport,1733575879,2024-12-07 09:51:14,130.104.228.159,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,3.623,95
64620,5,1,40,11,0,731,0,1,N/A,852650,64621,0,253,tcp-ack-sport,1733575876,2024-12-07 09:51:14,130.104.228.159,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,3.698,95
64620,5,1,40,11,0,61,0,1,N/A,102732,64622,0,253,tcp-ack-sport,1733575877,2024-12-07 09:51:14,130.104.228.159,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.239,95
64620,5,1,40,11,0,122,0,1,N/A,353414,64623,0,253,tcp-ack-sport,1733575877,2024-12-07 09:51:14,130.104.228.159,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,3.21,95
64620,5,1,40,11,0,968,0,1,N/A,604090,64624,0,253,tcp-ack-sport,1733575877,2024-12-07 09:51:14,130.104.228.159,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.207,95
64620,5,1,40,11,0,306,0,1,N/A,105631,64626,0,253,tcp-ack-sport,1733575878,2024-12-07 09:51:14,130.104.228.159,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,3.61,95
64620,5,1,40,11,0,438,0,1,N/A,607154,64628,0,253,tcp-ack-sport,1733575878,2024-12-07 09:51:14,130.104.228.159,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.159,95
64620,5,1,40,11,0,118,0,1,N/A,857411,64629,0,253,tcp-ack-sport,1733575878,2024-12-07 09:51:14,130.104.228.159,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.684,95
64620,5,1,40,11,0,62,0,1,N/A,358484,64620,0,253,tcp-ack-sport,1733575879,2024-12-07 09:51:14,130.104.228.159,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.881,95
64620,5,1,40,11,0,348,0,1,N/A,109907,64622,0,252,tcp-ack-sport,1733575880,2024-12-07 09:51:14,130.104.228.159,10.50.3.10,4,191.112.0.1,33435,2,3,192.168.1.27,2,2,5.101,95
64620,5,1,40,11,0,604,0,1,N/A,360845,64623,1,252,tcp-ack-sport,1733575885,2024-12-07 09:51:14,130.104.228.159,10.50.3.10,4,191.112.0.1,33435,2,3,192.168.1.27,2,2,3.897,95
64620,5,1,40,11,0,717,0,1,N/A,611100,64624,0,252,tcp-ack-sport,1733575885,2024-12-07 09:51:14,130.104.228.159,10.50.3.10,4,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.616,95
64620,5,1,40,11,0,733,0,1,N/A,862136,64625,0,252,tcp-ack-sport,1733575885,2024-12-07 09:51:14,130.104.228.159,10.50.3.10,4,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.458,95
64620,5,1,40,11,0,911,0,1,N/A,363640,64627,0,252,tcp-ack-sport,1733575886,2024-12-07 09:51:14,130.104.228.159,10.50.3.10,4,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.438,95
64620,5,1,40,11,0,89,0,1,N/A,115733,64630,0,252,tcp-ack-sport,1733575887,2024-12-07 09:51:14,130.104.228.159,10.50.3.10,4,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.277,95
64620,5,1,40,11,0,0,0,1,N/A,608593,64620,0,252,tcp-ack-sport,1733575879,2024-12-07 09:51:14,130.104.228.159,10.50.3.22,4,191.112.0.1,33435,2,3,192.168.1.27,2,2,3.956,95
64620,5,1,40,11,0,0,0,1,N/A,859205,64621,0,252,tcp-ack-sport,1733575879,2024-12-07 09:51:14,130.104.228.159,10.50.3.22,4,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.26,95
64620,5,1,40,11,0,0,0,1,N/A,113010,64626,0,252,tcp-ack-sport,1733575886,2024-12-07 09:51:14,130.104.228.159,10.50.3.22,4,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.192,95
64620,5,1,40,11,0,0,0,1,N/A,614516,64628,0,252,tcp-ack-sport,1733575886,2024-12-07 09:51:14,130.104.228.159,10.50.3.22,4,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.566,95
64620,5,1,40,11,0,0,0,1,N/A,865522,64629,0,252,tcp-ack-sport,1733575886,2024-12-07 09:51:14,130.104.228.159,10.50.3.22,4,191.112.0.1,33435,2,3,192.168.1.27,2,2,3.856,95
35405,5,1,44,11,0,489,0,1,N/A,917796,35405,0,254,udp-sport,1733576240,2024-12-07 09:57:20,185.131.204.20,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,3.979,95
35405,5,1,44,11,0,490,0,1,N/A,168139,35406,0,254,udp-sport,1733576241,2024-12-07 09:57:20,185.131.204.20,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,4.562,95
35405,5,1,44,11,0,493,0,1,N/A,418994,35407,0,254,udp-sport,1733576241,2024-12-07 09:57:20,185.131.204.20,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,4.265,95
35405,5,1,44,11,0,495,0,1,N/A,669650,35408,0,254,udp-sport,1733576241,2024-12-07 09:57:20,185.131.204.20,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,6.18,95
35405,5,1,44,11,0,499,0,1,N/A,920334,35409,0,254,udp-sport,1733576241,2024-12-07 09:57:20,185.131.204.20,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,4.899,95
35405,5,1,44,11,0,500,0,1,N/A,170569,35410,0,254,udp-sport,1733576242,2024-12-07 09:57:20,185.131.204.20,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,4.231,95
35405,5,1,44,11,0,715,0,1,N/A,422003,35405,1,253,udp-sport,1733576247,2024-12-07 09:57:20,185.131.204.20,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,3.271,95
35405,5,1,44,11,0,400,0,1,N/A,673525,35407,0,253,udp-sport,1733576257,2024-12-07 09:57:20,185.131.204.20,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,3.069,95
35405,5,1,44,11,0,1023,0,1,N/A,923911,35408,1,253,udp-sport,1733576262,2024-12-07 09:57:20,185.131.204.20,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,3.676,95
35405,5,1,44,11,0,569,0,1,N/A,426466,35410,1,253,udp-sport,1733576268,2024-12-07 09:57:20,185.131.204.20,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,3.676,95
35405,5,1,44,11,0,620,0,1,N/A,677500,35411,0,253,udp-sport,1733576268,2024-12-07 09:57:20,185.131.204.20,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.107,95
35405,5,1,44,11,0,249,0,1,N/A,928446,35412,0,253,udp-sport,1733576268,2024-12-07 09:57:20,185.131.204.20,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.323,95
35405,5,1,44,11,0,267,0,1,N/A,179009,35413,0,253,udp-sport,1733576269,2024-12-07 09:57:20,185.131.204.20,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,3.895,95
35405,5,1,44,11,0,426,0,1,N/A,680284,35415,0,253,udp-sport,1733576274,2024-12-07 09:57:20,185.131.204.20,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.423,95
35405,5,1,44,11,0,305,0,1,N/A,174873,35409,0,253,udp-sport,1733576263,2024-12-07 09:57:20,185.131.204.20,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,5.143,95
35405,5,1,44,11,0,372,0,1,N/A,429479,35414,1,253,udp-sport,1733576274,2024-12-07 09:57:20,185.131.204.20,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.43,95
35405,5,1,44,11,0,480,0,1,N/A,930503,35416,0,253,udp-sport,1733576274,2024-12-07 09:57:20,185.131.204.20,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.294,95
35405,5,1,44,11,0,977,0,1,N/A,682542,35407,0,252,udp-sport,1733576275,2024-12-07 09:57:20,185.131.204.20,10.50.3.10,4,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.463,95
35405,5,1,44,11,0,980,0,1,N/A,433846,35410,0,252,udp-sport,1733576276,2024-12-07 09:57:20,185.131.204.20,10.50.3.10,4,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.721,95
35405,5,1,44,11,0,194,0,1,N/A,683865,35411,0,252,udp-sport,1733576276,2024-12-07 09:57:20,185.131.204.20,10.50.3.10,4,191.112.0.1,33435,2,3,192.168.1.27,2,2,3.091,95
35405,5,1,44,11,0,303,0,1,N/A,934703,35412,0,252,udp-sport,1733576276,2024-12-07 09:57:20,185.131.204.20,10.50.3.10,4,191.112.0.1,33435,2,3,192.168.1.27,2,2,3.849,95
35405,5,1,44,11,0,174,0,1,N/A,185735,35413,0,252,udp-sport,1733576277,2024-12-07 09:57:20,185.131.204.20,10.50.3.10,4,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.327,95
35405,5,1,44,11,0,0,0,1,N/A,181151,35405,0,252,udp-sport,1733576275,2024-12-07 09:57:20,185.131.204.20,10.50.3.22,4,191.112.0.1,33435,2,3,192.168.1.27,2,2,12.142,95
35405,5,1,44,11,0,0,0,1,N/A,431654,35406,0,252,udp-sport,1733576275,2024-12-07 09:57:20,185.131.204.20,10.50.3.22,4,191.112.0.1,33435,2,3,192.168.1.27,2,2,2.387,95
35405,5,1,44,11,0,0,0,1,N/A,932952,35408,0,252,udp-sport,1733576275,2024-12-07 09:57:20,185.131.204.20,10.50.3.22,4,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.017,95
35405,5,1,44,11,0,0,0,1,N/A,183028,35409,0,252,udp-sport,1733576276,2024-12-07 09:57:20,185.131.204.20,10.50.3.22,4,191.112.0.1,33435,2,3,192.168.1.27,2,2,13.444,95
35405,5,1,44,11,0,0,0,1,N/A,436416,35414,0,252,udp-sport,1733576277,2024-12-07 09:57:20,185.131.204.20,10.50.3.22,4,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.294,95
35405,5,1,44,11,0,0,0,1,N/A,687061,35415,0,252,udp-sport,1733576277,2024-12-07 09:57:20,185.131.204.20,10.50.3.22,4,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.025,95
63459,5,1,44,11,0,208,0,1,N/A,246183,63459,0,254,udp-sport,1733575726,2024-12-07 09:48:45,130.104.228.159,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,4.795,95
63459,5,1,44,11,0,214,0,1,N/A,496335,63460,0,254,udp-sport,1733575726,2024-12-07 09:48:45,130.104.228.159,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,4.123,95
63459,5,1,44,11,0,220,0,1,N/A,746897,63461,0,254,udp-sport,1733575726,2024-12-07 09:48:45,130.104.228.159,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,5.09,95
63459,5,1,44,11,0,225,0,1,N/A,997417,63462,0,254,udp-sport,1733575726,2024-12-07 09:48:45,130.104.228.159,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,3.996,95
63459,5,1,44,11,0,230,0,1,N/A,247863,63463,0,254,udp-sport,1733575727,2024-12-07 09:48:45,130.104.228.159,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,4.787,95
63459,5,1,44,11,0,233,0,1,N/A,498012,63464,0,254,udp-sport,1733575727,2024-12-07 09:48:45,130.104.228.159,191.112.0.1,2,192.168.1.1,33435,2,3,192.168.1.27,2,2,4.393,95
63459,5,1,44,11,0,472,0,1,N/A,749106,63459,0,253,udp-sport,1733575727,2024-12-07 09:48:45,130.104.228.159,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.361,95
63459,5,1,44,11,0,589,0,1,N/A,250779,63461,0,253,udp-sport,1733575728,2024-12-07 09:48:45,130.104.228.159,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,3.825,95
63459,5,1,44,11,0,937,0,1,N/A,252998,63465,0,253,udp-sport,1733575734,2024-12-07 09:48:45,130.104.228.159,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.534,95
63459,5,1,44,11,0,596,0,1,N/A,755182,63467,0,253,udp-sport,1733575739,2024-12-07 09:48:45,130.104.228.159,10.50.3.9,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.606,95
63459,5,1,44,11,0,377,0,1,N/A,999999,63460,0,253,udp-sport,1733575727,2024-12-07 09:48:45,130.104.228.159,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,3.339,95
63459,5,1,44,11,0,587,0,1,N/A,501178,63462,1,253,udp-sport,1733575733,2024-12-07 09:48:45,130.104.228.159,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.408,95
63459,5,1,44,11,0,649,0,1,N/A,752021,63463,0,253,udp-sport,1733575733,2024-12-07 09:48:45,130.104.228.159,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,3.081,95
63459,5,1,44,11,0,717,0,1,N/A,2410,63464,0,253,udp-sport,1733575734,2024-12-07 09:48:45,130.104.228.159,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.157,95
63459,5,1,44,11,0,33,0,1,N/A,504274,63466,1,253,udp-sport,1733575739,2024-12-07 09:48:45,130.104.228.159,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.489,95
63459,5,1,44,11,0,162,0,1,N/A,6226,63468,0,253,udp-sport,1733575740,2024-12-07 09:48:45,130.104.228.159,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,4.292,95
63459,5,1,44,11,0,424,0,1,N/A,257769,63469,1,253,udp-sport,1733575745,2024-12-07 09:48:45,130.104.228.159,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,3.489,95
63459,5,1,44,11,0,400,0,1,N/A,508632,63459,0,253,udp-sport,1733575745,2024-12-07 09:48:45,130.104.228.159,10.50.3.21,3,191.112.0.1,33435,2,3,192.168.1.27,2,2,6.471,95
